award_year,date_awarded,prize_amount,prize_amount_adjusted,laureate_id,known_name,full_name,sex,portion,sort_order,motivation,category,birth_date,birth_city,birth_country,birth_latitude,birth_longitude,death_date,death_city,death_country,death_latitude,death_longitude,affiliation_name,affiliation_city,affiliation_country,affiliation_latitude,affiliation_longitude,wikipedia_url,is_shared,winners_per_year,winners_per_category,is_repeat_winner,country_winner_rank
2016,10/5/2016,8000000,10496956,931.0,Jean-Pierre Sauvage,Jean-Pierre Sauvage,male,0.333333,1.0,for the design and synthesis of molecular machines,Chemistry,10/21/1944,Paris,France,48.860093,2.355954,,,,,,University of Strasbourg,Strasbourg,France,48.573361,7.752464,https://en.wikipedia.org/wiki/Jean-Pierre_Sauvage,1,11,200,0,48.0
2016,10/5/2016,8000000,10496956,932.0,Sir J. Fraser Stoddart,Sir J. Fraser Stoddart,male,0.333333,2.0,for the design and synthesis of molecular machines,Chemistry,5/24/1942,Edinburgh,United Kingdom,55.955709,-3.207405,12/30/2024,,,,,Northwestern University,"Evanston, IL",USA,42.045791,-87.686963,https://en.wikipedia.org/wiki/Fraser_Stoddart,1,11,200,0,66.0
2016,10/5/2016,8000000,10496956,933.0,Bernard L. Feringa,Bernard L. Feringa,male,0.333333,3.0,for the design and synthesis of molecular machines,Chemistry,5/18/1951,Barger-Compascuum,the Netherlands,52.754791,7.042117,,,,,,University of Groningen,Groningen,the Netherlands,53.218593,6.566722,https://en.wikipedia.org/wiki/Ben_Feringa,1,11,200,0,16.0
2016,10/10/2016,8000000,10496956,935.0,Oliver Hart,Oliver Hart,male,0.5,1.0,for their contributions to contract theory,Economic Sciences,10/9/1948,London,United Kingdom,51.510235,-0.120852,,,,,,Harvard University,"Cambridge, MA",USA,42.374024,-71.107306,https://en.wikipedia.org/wiki/Oliver_Hart_(economist),1,11,99,0,67.0
2016,10/10/2016,8000000,10496956,936.0,Bengt Holmström,Bengt Holmström,male,0.5,2.0,for their contributions to contract theory,Economic Sciences,4/18/1949,Helsinki,Finland,60.167874,24.958234,,,,,,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,42.374024,-71.107306,https://en.wikipedia.org/wiki/Bengt_Holmström,1,11,99,0,3.0
2016,10/13/2016,8000000,10496956,937.0,Bob Dylan,Bob Dylan,male,1.0,1.0,for having created new poetic expressions within the great American song tradition,Literature,5/24/1941,"Duluth, MN",USA,46.77293,-92.125122,,,,,,,,,,,https://en.wikipedia.org/wiki/Bob_Dylan,0,11,122,0,184.0
2016,10/7/2016,8000000,10496956,934.0,Juan Manuel Santos,Juan Manuel Santos,,1.0,1.0,for his resolute efforts to bring the country's more than 50-year-long civil war to an end,Peace,,,,,,,,,,,,,,,,,0,11,112,0,
2016,10/4/2016,8000000,10496956,928.0,David J. Thouless,David J. Thouless,,0.5,1.0,for theoretical discoveries of topological phase transitions and topological phases of matter,Physics,,,,,,,,,,,,,,,,,1,11,230,0,
2016,10/4/2016,8000000,10496956,929.0,F. Duncan M. Haldane,F. Duncan M. Haldane,,0.25,2.0,for theoretical discoveries of topological phase transitions and topological phases of matter,Physics,,,,,,,,,,,,,,,,,1,11,230,0,
2016,10/4/2016,8000000,10496956,930.0,J. Michael Kosterlitz,J. Michael Kosterlitz,,0.25,3.0,for theoretical discoveries of topological phase transitions and topological phases of matter,Physics,,,,,,,,,,,,,,,,,1,11,230,0,
2016,10/3/2016,8000000,10496956,927.0,Yoshinori Ohsumi,Yoshinori Ohsumi,,1.0,1.0,for his discoveries of mechanisms for autophagy,Physiology or Medicine,,,,,,,,,,,,,,,,,0,11,232,0,
2017,10/3/2017,9000000,11603589,941.0,Rainer Weiss,Rainer Weiss,,0.5,1.0,for decisive contributions to the LIGO detector and the observation of gravitational waves,Physics,,,,,,,,,,,,,,,,,1,11,230,0,
2017,10/4/2017,9000000,11603589,945.0,Joachim Frank,Joachim Frank,male,0.333333,2.0,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,Chemistry,9/12/1940,Siegen,Germany,50.873741,8.020064,,,,,,Columbia University,"New York, NY",USA,40.715758,-74.0113,https://en.wikipedia.org/wiki/Joachim_Frank,1,11,200,0,63.0
2017,10/4/2017,9000000,11603589,946.0,Richard Henderson,Richard Henderson,male,0.333333,3.0,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,Chemistry,7/19/1945,Edinburgh,Scotland,55.955709,-3.207405,,,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/Richard_Henderson_(biologist),1,11,200,0,9.0
2017,10/9/2017,9000000,11603589,949.0,Richard H. Thaler,Richard H. Thaler,,1.0,1.0,for his contributions to behavioural economics,Economic Sciences,,,,,,,,,,,,,,,,,0,11,99,0,
2017,10/5/2017,9000000,11603589,947.0,Kazuo Ishiguro,Kazuo Ishiguro,male,1.0,1.0,"who, in novels of great emotional force, has uncovered the abyss beneath our illusory sense of connection with the world",Literature,11/8/1954,Nagasaki,Japan,32.75016,129.878098,,,,,,,,,,,https://en.wikipedia.org/wiki/Kazuo_Ishiguro,0,11,122,0,15.0
2017,10/2/2017,9000000,11603589,940.0,Michael W. Young,Michael W. Young,,0.333333,3.0,for their discoveries of molecular mechanisms controlling the circadian rhythm,Physiology or Medicine,,,,,,,,,,,,,,,,,1,11,232,0,
2017,10/3/2017,9000000,11603589,942.0,Barry C. Barish,Barry C. Barish,,0.25,2.0,for decisive contributions to the LIGO detector and the observation of gravitational waves,Physics,,,,,,,,,,,,,,,,,1,11,230,0,
2017,10/3/2017,9000000,11603589,943.0,Kip S. Thorne,Kip S. Thorne,,0.25,3.0,for decisive contributions to the LIGO detector and the observation of gravitational waves,Physics,,,,,,,,,,,,,,,,,1,11,230,0,
2017,10/2/2017,9000000,11603589,938.0,Jeffrey C. Hall,Jeffrey C. Hall,,0.333333,1.0,for their discoveries of molecular mechanisms controlling the circadian rhythm,Physiology or Medicine,,,,,,,,,,,,,,,,,1,11,232,0,
2017,10/2/2017,9000000,11603589,939.0,Michael Rosbash,Michael Rosbash,male,0.333333,2.0,for their discoveries of molecular mechanisms controlling the circadian rhythm,Physiology or Medicine,3/7/1944,"Kansas City, MO",USA,39.100105,-94.57814,,,,,,Brandeis University,"Waltham, MA",USA,42.380556,-71.235,https://en.wikipedia.org/wiki/Michael_Rosbash,1,11,232,0,185.0
2017,10/4/2017,9000000,11603589,944.0,Jacques Dubochet,Jacques Dubochet,male,0.333333,1.0,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,Chemistry,6/8/1942,Aigle,Switzerland,46.317432,6.969595,,,,,,University of Lausanne,Lausanne,Switzerland,46.533333,6.633333,https://en.wikipedia.org/wiki/Jacques_Dubochet,1,11,200,0,16.0
2018,10/1/2018,9000000,11380800,969.0,Paul M. Romer,Paul M. Romer,male,0.5,2.0,for integrating technological innovations into long-run macroeconomic analysis,Economic Sciences,1955-00-00,"Denver, CO",USA,39.739235,-104.984863,,,,,,NYU Stern School of Business,"New York, NY",USA,40.715758,-74.0113,https://en.wikipedia.org/wiki/Paul_Romer,1,13,99,0,186.0
2018,10/5/2018,9000000,11380800,966.0,Denis Mukwege,Denis Mukwege,male,0.5,1.0,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,Peace,3/1/1955,Bukavu,Democratic Republic of the Congo,-2.5,28.866667,,,,,,,,,,,https://en.wikipedia.org/wiki/Denis_Mukwege,1,13,112,0,1.0
2018,10/3/2018,9000000,11380800,963.0,Frances H. Arnold,Frances H. Arnold,female,0.5,1.0,for the directed evolution of enzymes,Chemistry,7/25/1956,"Pittsburgh, PA",USA,40.440136,-80.008661,,,,,,California Institute of Technology (Caltech),"Pasadena, CA",USA,34.150071,-118.142111,https://en.wikipedia.org/wiki/Frances_Arnold,1,13,200,0,187.0
2018,10/3/2018,9000000,11380800,964.0,George P. Smith,George P. Smith,male,0.25,2.0,for the phage display of peptides and antibodies,Chemistry,3/10/1941,"Norwalk, CT",USA,41.117596,-73.407898,,,,,,University of Missouri,Columbia,USA,38.933333,-92.3,https://en.wikipedia.org/wiki/George_Smith_(chemist),1,13,200,0,188.0
2018,10/1/2018,9000000,11380800,968.0,William D. Nordhaus,William D. Nordhaus,male,0.5,1.0,for integrating climate change into long-run macroeconomic analysis,Economic Sciences,5/31/1941,"Albuquerque, NM",USA,35.084491,-106.651137,,,,,,Yale University,"New Haven, CT",USA,41.307802,-72.932531,https://en.wikipedia.org/wiki/William_Nordhaus,1,13,99,0,189.0
2018,10/10/2019,9000000,11178104,979.0,Olga Tokarczuk,Olga Tokarczuk,female,1.0,1.0,for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life,Literature,1/29/1962,Sulechów,Poland,52.092648,15.618116,,,,,,,,,,,https://en.wikipedia.org/wiki/Olga_Tokarczuk,0,13,122,0,24.0
2018,10/1/2018,9000000,11380800,958.0,James P. Allison,James P. Allison,male,0.5,1.0,for their discovery of cancer therapy by inhibition of negative immune regulation,Physiology or Medicine,8/7/1948,"Alice, TX",USA,27.750611,-98.070306,,,,,,Parker Institute for Cancer Immunotherapy,"San Francisco, CA",USA,37.774498,-122.429706,https://en.wikipedia.org/wiki/James_P._Allison,1,13,232,0,190.0
2018,10/5/2018,9000000,11380800,967.0,Nadia Murad,Nadia Murad Basee Taha,female,0.5,2.0,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,Peace,3/10/1993,Kojo,Iraq,36.179036,41.911312,,,,,,,,,,,https://en.wikipedia.org/wiki/Nadia_Murad,1,13,112,0,1.0
2018,10/2/2018,9000000,11380800,961.0,Gérard Mourou,Gérard Mourou,,0.25,2.0,"for their method of generating high-intensity, ultra-short optical pulses",Physics,,,,,,,,,,,,,,,,,1,13,230,0,
2018,10/2/2018,9000000,11380800,962.0,Donna Strickland,Donna Strickland,female,0.25,3.0,"for their method of generating high-intensity, ultra-short optical pulses",Physics,5/27/1959,Guelph,Canada,43.546051,-80.249329,,,,,,University of Waterloo,Waterloo,Canada,43.466667,-80.516667,https://en.wikipedia.org/wiki/Donna_Strickland,1,13,230,0,16.0
2018,10/1/2018,9000000,11380800,959.0,Tasuku Honjo,Tasuku Honjo,,0.5,2.0,for their discovery of cancer therapy by inhibition of negative immune regulation,Physiology or Medicine,,,,,,,,,,,,,,,,,1,13,232,0,
2018,10/2/2018,9000000,11380800,960.0,Arthur Ashkin,Arthur Ashkin,,0.5,1.0,for the optical tweezers and their application to biological systems,Physics,,,,,,,,,,,,,,,,,1,13,230,0,
2018,10/3/2018,9000000,11380800,965.0,Sir Gregory P. Winter,Sir Gregory P. Winter,male,0.25,3.0,for the phage display of peptides and antibodies,Chemistry,4/14/1951,Leicester,United Kingdom,52.636139,-1.133079,,,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/Gregory_Winter,1,13,200,0,68.0
2019,10/14/2019,9000000,11178104,984.0,Michael Kremer,Michael Kremer,male,0.333333,3.0,for their experimental approach to alleviating global poverty,Economic Sciences,11/12/1964,"New York, NY",USA,40.715758,-74.0113,,,,,,Harvard University,"Cambridge, MA",USA,42.374024,-71.107306,https://en.wikipedia.org/wiki/Michael_Kremer,1,14,99,0,191.0
2019,10/9/2019,9000000,11178104,976.0,John B. Goodenough,John B. Goodenough,male,0.333333,1.0,for the development of lithium-ion batteries,Chemistry,7/25/1922,Jena,Germany,50.927222,11.586389,6/25/2023,"Austin, TX",USA,30.266153,-97.742706,University of Texas,"Austin, TX",USA,30.266153,-97.742706,https://en.wikipedia.org/wiki/John_B._Goodenough,1,14,200,0,64.0
2019,10/9/2019,9000000,11178104,977.0,M. Stanley Whittingham,M. Stanley Whittingham,male,0.333333,2.0,for the development of lithium-ion batteries,Chemistry,12/22/1941,,United Kingdom,,,,,,,,"Binghamton University, State University of New York","New York, NY",USA,40.715758,-74.0113,https://en.wikipedia.org/wiki/M._Stanley_Whittingham,1,14,200,0,69.0
2019,10/9/2019,9000000,11178104,978.0,Akira Yoshino,Akira Yoshino,male,0.333333,3.0,for the development of lithium-ion batteries,Chemistry,1/30/1948,Suita,Japan,34.764885,135.517349,,,,,,Asahi Kasei Corporation,Tokyo,Japan,35.680183,139.769373,https://en.wikipedia.org/wiki/Akira_Yoshino,1,14,200,0,16.0
2019,10/14/2019,9000000,11178104,982.0,Abhijit Banerjee,Abhijit Banerjee,,0.333333,1.0,for their experimental approach to alleviating global poverty,Economic Sciences,,,,,,,,,,,,,,,,,1,14,99,0,
2019,10/14/2019,9000000,11178104,983.0,Esther Duflo,Esther Duflo,,0.333333,2.0,for their experimental approach to alleviating global poverty,Economic Sciences,,,,,,,,,,,,,,,,,1,14,99,0,
2019,10/10/2019,9000000,11178104,980.0,Peter Handke,Peter Handke,male,1.0,1.0,for an influential work that with linguistic ingenuity has explored the periphery and the specificity of human experience,Literature,12/6/1942,Griffen,Austria,46.704444,14.732778,,,,,,,,,,,https://en.wikipedia.org/wiki/Peter_Handke,0,14,122,0,16.0
2019,10/11/2019,9000000,11178104,981.0,Abiy Ahmed Ali,Abiy Ahmed Ali,,1.0,1.0,"for his efforts to achieve peace and international cooperation, and in particular for his decisive initiative to resolve the border conflict with neighbouring Eritrea",Peace,,,,,,,,,,,,,,,,,0,14,112,0,
2019,10/8/2019,9000000,11178104,974.0,Michel Mayor,Michel Mayor,,0.25,2.0,for the discovery of an exoplanet orbiting a solar-type star,Physics,,,,,,,,,,,,,,,,,1,14,230,0,
2019,10/8/2019,9000000,11178104,975.0,Didier Queloz,Didier Queloz,,0.25,3.0,for the discovery of an exoplanet orbiting a solar-type star,Physics,,,,,,,,,,,,,,,,,1,14,230,0,
2019,10/7/2019,9000000,11178104,970.0,William G. Kaelin Jr,William G. Kaelin Jr,,0.333333,1.0,for their discoveries of how cells sense and adapt to oxygen availability,Physiology or Medicine,,,,,,,,,,,,,,,,,1,14,232,0,
2019,10/7/2019,9000000,11178104,971.0,Sir Peter J. Ratcliffe,Sir Peter J. Ratcliffe,,0.333333,2.0,for their discoveries of how cells sense and adapt to oxygen availability,Physiology or Medicine,,,,,,,,,,,,,,,,,1,14,232,0,
2019,10/7/2019,9000000,11178104,972.0,Gregg L. Semenza,Gregg L. Semenza,,0.333333,3.0,for their discoveries of how cells sense and adapt to oxygen availability,Physiology or Medicine,,,,,,,,,,,,,,,,,1,14,232,0,
2019,10/8/2019,9000000,11178104,973.0,James Peebles,James Peebles,,0.5,1.0,for theoretical discoveries in physical cosmology,Physics,,,,,,,,,,,,,,,,,1,14,230,0,
2020,10/12/2020,10000000,12361835,996.0,Robert B. Wilson,Robert B. Wilson,male,0.5,2.0,for improvements to auction theory and inventions of new auction formats,Economic Sciences,5/16/1937,"Geneva, NE",USA,40.526389,-97.601944,,,,,,Stanford University,"Stanford, CA",USA,37.424734,-122.163858,https://en.wikipedia.org/wiki/Robert_B._Wilson,1,11,99,0,192.0
2020,10/7/2020,10000000,12361835,991.0,Emmanuelle Charpentier,Emmanuelle Charpentier,female,0.5,1.0,for the development of a method for genome editing,Chemistry,12/11/1968,Juvisy-sur-Orge,France,48.688333,2.3775,,,,,,Max Planck Unit for the Science of Pathogens,Berlin,Germany,52.522265,13.406852,https://en.wikipedia.org/wiki/Emmanuelle_Charpentier,1,11,200,0,49.0
2020,10/8/2020,10000000,12361835,993.0,Louise Glück,Louise Glück,female,1.0,1.0,for her unmistakable poetic voice that with austere beauty makes individual existence universal,Literature,4/22/1943,"New York, NY",USA,40.715758,-74.0113,10/13/2023,"Cambridge, MA",USA,42.374024,-71.107306,,,,,,https://en.wikipedia.org/wiki/Louise_Glück,0,11,122,0,193.0
2020,10/12/2020,10000000,12361835,995.0,Paul R. Milgrom,Paul R. Milgrom,male,0.5,1.0,for improvements to auction theory and inventions of new auction formats,Economic Sciences,4/20/1948,"Detroit, MI",USA,42.331667,-83.0475,,,,,,Stanford University,"Stanford, CA",USA,37.424734,-122.163858,https://en.wikipedia.org/wiki/Paul_Milgrom,1,11,99,0,194.0
2020,10/5/2020,10000000,12361835,985.0,Harvey J. Alter,Harvey J. Alter,male,0.333333,1.0,for the discovery of Hepatitis C virus,Physiology or Medicine,9/12/1935,"New York, NY",USA,40.715758,-74.0113,,,,,,National Institutes of Health,"Bethesda, MD",USA,38.984918,-77.093308,https://en.wikipedia.org/wiki/Harvey_J._Alter,1,11,232,0,195.0
2020,10/7/2020,10000000,12361835,992.0,Jennifer A. Doudna,Jennifer A. Doudna,female,0.5,2.0,for the development of a method for genome editing,Chemistry,2/19/1964,"Washington, D.C.",USA,38.899065,-77.036523,,,,,,University of California,"Berkeley, CA",USA,37.87179,-122.274715,https://en.wikipedia.org/wiki/Jennifer_Doudna,1,11,200,0,196.0
2020,10/6/2020,10000000,12361835,990.0,Andrea Ghez,Andrea Ghez,,0.25,3.0,for the discovery of a supermassive compact object at the centre of our galaxy,Physics,,,,,,,,,,,,,,,,,1,11,230,0,
2020,10/5/2020,10000000,12361835,987.0,Charles M. Rice,Charles M. Rice,,0.333333,3.0,for the discovery of Hepatitis C virus,Physiology or Medicine,,,,,,,,,,,,,,,,,1,11,232,0,
2020,10/5/2020,10000000,12361835,986.0,Michael Houghton,Michael Houghton,,0.333333,2.0,for the discovery of Hepatitis C virus,Physiology or Medicine,,,,,,,,,,,,,,,,,1,11,232,0,
2020,10/6/2020,10000000,12361835,989.0,Reinhard Genzel,Reinhard Genzel,,0.25,2.0,for the discovery of a supermassive compact object at the centre of our galaxy,Physics,,,,,,,,,,,,,,,,,1,11,230,0,
2020,10/6/2020,10000000,12361835,988.0,Roger Penrose,Roger Penrose,male,0.5,1.0,for the discovery that black hole formation is a robust prediction of the general theory of relativity,Physics,8/8/1931,Colchester,United Kingdom,51.888611,0.903611,,,,,,University of Oxford,Oxford,United Kingdom,51.753363,-1.260979,https://en.wikipedia.org/wiki/Roger_Penrose,1,11,230,0,70.0
2021,10/6/2021,10000000,12096939,1002.0,Benjamin List,Benjamin List,male,0.5,1.0,for the development of asymmetric organocatalysis,Chemistry,1/11/1968,Frankfurt-on-the-Main,Germany,50.107886,8.691488,,,,,,Max-Planck-Institut für Kohlenforschung,Mülheim an der Ruhr,Germany,51.417669,6.88518,https://en.wikipedia.org/wiki/Benjamin_List,1,13,200,0,65.0
2021,10/6/2021,10000000,12096939,1003.0,David W.C. MacMillan,David W.C. MacMillan,male,0.5,2.0,for the development of asymmetric organocatalysis,Chemistry,3/16/1968,Bellshill,United Kingdom,55.820556,-4.028333,,,,,,Princeton University,"Princeton, NJ",USA,40.359783,-74.668268,https://en.wikipedia.org/wiki/David_MacMillan,1,13,200,0,71.0
2021,10/11/2021,10000000,12096939,1007.0,David Card,David Card,male,0.5,1.0,for his empirical contributions to labour economics,Economic Sciences,1956-00-00,Guelph,Canada,43.546051,-80.249329,,,,,,University of California,"Berkeley, CA",USA,37.87179,-122.274715,https://en.wikipedia.org/wiki/David_Card,1,13,99,0,17.0
2021,10/11/2021,10000000,12096939,1008.0,Joshua D. Angrist,Joshua D. Angrist,,0.25,2.0,for their methodological contributions to the analysis of causal relationships,Economic Sciences,,,,,,,,,,,,,,,,,1,13,99,0,
2021,10/11/2021,10000000,12096939,1009.0,Guido W. Imbens,Guido W. Imbens,male,0.25,3.0,for their methodological contributions to the analysis of causal relationships,Economic Sciences,9/3/1963,Geldrop,the Netherlands,,,,,,,,Stanford University,"Stanford, CA",USA,37.424734,-122.163858,https://en.wikipedia.org/wiki/Guido_Imbens,1,13,99,0,17.0
2021,10/4/2021,10000000,12096939,998.0,Ardem Patapoutian,Ardem Patapoutian,male,0.5,2.0,for their discoveries of receptors for temperature and touch,Physiology or Medicine,1967-00-00,Beirut,Lebanon,33.886944,35.513056,,,,,,Scripps Research,"La Jolla, CA",USA,32.832367,-117.265117,https://en.wikipedia.org/wiki/Ardem_Patapoutian,1,13,232,0,1.0
